Id,Name,Description,Publisher,Created Date,Modified Date,Assigned,Installed,Failed,Install Pending,Not Applicable,Not Installed,Classification,Purpose,Size,IsUpdate,Notes
"60b821d7-c3b1-4f64-90f3-7b447fd3d57f","7-Zip 22.01 (EXE-x64)","7-Zip is a free and open-source file archiver a utility used to place groups of files within compressed containers known as 'archives'. It is developed by Igor Pavlov and was first released in 1999. 7-Zip uses its own 7z archive format but can read and write several other archive formats.","Igor Pavlov","2022-08-23T10:50:06.0000000","2022-08-23T10:50:06.0000000","True","0","0","0","0","0","Applications","Available","2825392","False","PmpAppId:646990df-c20c-4aba-864f-369f5e465fad"
"d396aa03-edaa-4292-a8d4-24a15eca6439","7-Zip 22.01 (EXE-x86)","7-Zip is a free and open-source file archiver a utility used to place groups of files within compressed containers known as 'archives'. It is developed by Igor Pavlov and was first released in 1999. 7-Zip uses its own 7z archive format but can read and write several other archive formats.","Igor Pavlov","2022-08-23T10:50:37.0000000","2022-08-23T10:50:37.0000000","True","0","0","0","0","0","Applications","Available","2540112","False","PmpAppId:0eb1e880-260b-49da-b173-9a15191b42f3"
"70e244ef-e689-4df9-9ce3-61b56a2f5739","7-Zip 22.01 (MSI-x64)","7-Zip is a free and open-source file archiver a utility used to place groups of files within compressed containers known as 'archives'. It is developed by Igor Pavlov and was first released in 1999. 7-Zip uses its own 7z archive format but can read and write several other archive formats.","Igor Pavlov","2022-08-23T10:51:08.0000000","2022-08-23T10:51:08.0000000","True","0","0","0","0","0","Applications","Available","3125424","False","PmpAppId:12020d12-2202-40c5-b911-3f88cd98f056"
"8851316f-5718-4f3e-863c-158f44fe58bc","7-Zip 22.01 (MSI-x86)","7-Zip is a free and open-source file archiver a utility used to place groups of files within compressed containers known as 'archives'. It is developed by Igor Pavlov and was first released in 1999. 7-Zip uses its own 7z archive format but can read and write several other archive formats.","Igor Pavlov","2022-08-23T10:51:39.0000000","2022-08-23T10:51:39.0000000","True","0","0","0","0","0","Applications","Available","2706928","False","PmpAppId:b630fa55-f47f-4bd3-b3f2-9fdc8fd76d9e"
"22cae619-bff9-4143-9377-4d90b66e1297","8x8 Work 7.21.4.4 (MSI-x64)","Work is a comprehensive unified communications application that integrates a business softphone with visual voicemail corporate directory instant messaging presence video calling fax call recording and web conferencing all in a standalone desktop application.","8x8 Inc.","2022-08-23T10:23:51.0000000","2022-08-23T10:23:51.0000000","False","0","0","0","0","0","Applications","","140277504","False","PmpAppId:623a97c0-b6a3-4bf3-b605-6d66af2e10d2"
"bc3650eb-9cf4-41ec-94d0-9d81a3a6caee","8x8 Work 7.22.3.4 (MSI-x64)","Work is a comprehensive unified communications application that integrates a business softphone with visual voicemail corporate directory instant messaging presence video calling fax call recording and web conferencing all in a standalone desktop application.","8x8 Inc.","2022-08-30T11:42:49.0000000","2022-08-30T11:43:33.0000000","True","0","0","0","0","0","Applications","Available","132473792","False","PmpAppId:99948504-b6aa-46d6-9f96-807e9efbf0f6"
"8548f743-8f05-4375-82aa-ee1080c0ae93","Adobe Acrobat Reader DC Continuous 22.002.20191 (x64)","Adobe Acrobat is a family of application software and Web services developed by Adobe Inc. to view create manipulate print and manage files in Portable Document Format. The family comprises Acrobat Reader Acrobat and Acrobat.com","Adobe Systems Inc.","2022-08-23T10:28:51.0000000","2022-08-23T10:28:51.0000000","True","0","0","0","0","0","Applications","Available","319159424","False","PmpAppId:b02c600d-f39c-4a88-9ad5-1af1205f3029"
"58af7621-c571-467c-8224-00455bd55e0b","Adobe Acrobat Reader DC MUI 22.002.20191 (x64)","Adobe Acrobat is a family of application software and Web services developed by Adobe Inc. to view create manipulate print and manage files in Portable Document Format. The family comprises Acrobat Reader Acrobat and Acrobat.com","Adobe Systems Inc.","2022-08-23T10:25:26.0000000","2022-08-23T10:25:26.0000000","True","0","0","0","0","0","Applications","Available","396360960","False","PmpAppId:875e77a0-9662-4729-8c9f-17db16c45734"
"624ed246-21f3-4e10-8ea7-3ca91d2399ab","CMake 3.24.0 (x64)","CMake is an open-source cross-platform family of tools designed to build test and package software. CMake is used to control the software compilation process using simple platform and compiler independent configuration files and generate native makefiles and workspaces that can be used in the compiler environment of your choice. The suite of CMake tools were created by Kitware in response to the need for a powerful cross-platform build environment for open-source projects such as ITK and VTK.","Kitware","2022-08-30T11:45:57.0000000","2022-08-30T11:45:57.0000000","True","0","0","0","0","0","Applications","Available","28629968","False","PmpAppId:6524b0ce-8991-4572-8e62-c9aef65b563b"
"ae49e068-3a8a-4df9-8850-13f0589cef6b","CMake 3.24.0 (x86)","CMake is an open-source cross-platform family of tools designed to build test and package software. CMake is used to control the software compilation process using simple platform and compiler independent configuration files and generate native makefiles and workspaces that can be used in the compiler environment of your choice. The suite of CMake tools were created by Kitware in response to the need for a powerful cross-platform build environment for open-source projects such as ITK and VTK.","Kitware","2022-08-30T11:46:32.0000000","2022-08-30T11:46:32.0000000","True","0","0","0","0","0","Applications","Available","26524000","False","PmpAppId:88162843-c001-41ca-8ff3-bc7e7caaf360"
"c2b14ea6-1d9c-4e47-914e-3ef34d76e2c1","CPUID CPU-Z 2.01","CPU-Z is a freeware system profiling and monitoring application for Microsoft Windows and Android that detects the central processing unit RAM motherboard chipset and other hardware features of a modern personal computer or Android device.","CPUID Inc.","2022-08-23T10:32:05.0000000","2022-08-23T10:32:05.0000000","True","1","0","0","0","0","Applications","Available","3343952","False","PmpAppId:bef22116-6c95-4b09-8006-cd327a2c7367"
"044169e5-e6f0-4472-9c04-5326dfd719ff","Foxit PDF Editor 11.2.2.53575","Foxit PDF Editor is a comprehensive PDF solution that caters to the needs and requirements of businesses and personal users. It comes with an intuitive user-friendly interface and an extensive set of advanced PDF editing and security tools and applications. Its familiar interface makes adoption and implementation by users fast and seamless.","Foxit Software Inc.","2022-08-23T10:34:31.0000000","2022-08-23T10:34:31.0000000","True","0","0","0","0","0","Applications","Available","807889872","False","PmpAppId:da5b302f-9fca-40c9-8054-8b458705fb43"
"f9fb2168-bc3e-48de-92d8-2c44ea9e6574","Foxit PDF Editor 11.2.2.53575 (x64 ML)","Foxit PDF Editor is a comprehensive PDF solution that caters to the needs and requirements of businesses and personal users. It comes with an intuitive user-friendly interface and an extensive set of advanced PDF editing and security tools and applications. Its familiar interface makes adoption and implementation by users fast and seamless.","Foxit Software Inc.","2022-08-23T10:43:55.0000000","2022-08-23T10:43:55.0000000","True","0","0","0","0","0","Applications","Available","872751760","False","PmpAppId:4dfe212e-5891-4fdd-b6b8-a52e932e2ffd"
"6c736c15-aa52-43a3-ab5b-afa2e5710007","Gephi 0.9.7 (EXE-x64)","Gephi is an open-source software for network visualization and analysis. It helps data analysts to intuitively reveal patterns and trends highlight outliers and tells stories with their data. It uses a 3D render engine to display large graphs in real-time and to speed up the exploration.","Gephi","2022-08-30T11:43:54.0000000","2022-08-30T11:43:54.0000000","True","0","0","0","0","0","Applications","Available","119410112","False","PmpAppId:5b150485-e9f0-4013-8f44-3d763b5a2cf1"
"2d21e9fd-89a3-41b1-8902-81dac3f00c90","Google Chrome 104.0.5112.102 (x64)","Google Chrome is a cross-platform web browser developed by Google. It was first released in 2008 for Microsoft Windows and was later ported to Linux macOS iOS and Android. The browser is also the main component of Chrome OS where it serves as the platform for web apps.","Google Inc.","2022-08-23T10:49:16.0000000","2022-08-23T10:49:16.0000000","True","0","0","0","0","0","Applications","Available","93507856","False","PmpAppId:12db5568-a137-4ce9-9d01-2a40e5cb3c49"
"20c7ba1c-5209-48ad-81d3-0126a9efc71b","Google Chrome 104.0.5112.102 (x86)","Google Chrome is a cross-platform web browser developed by Google. It was first released in 2008 for Microsoft Windows and was later ported to Linux macOS iOS and Android. The browser is also the main component of Chrome OS where it serves as the platform for web apps.","Google Inc.","2022-08-23T10:48:15.0000000","2022-08-23T10:48:15.0000000","True","0","0","0","0","0","Applications","Available","89438848","False","PmpAppId:fdc52cdf-9f16-4803-9cb8-18ea1a5399dc"
"bb9245f0-4f69-49cc-90c2-50a24c787e2e","IZArc 4.5","Compress extract convert and repair ZIP 7-ZIP RAR CAB IMG ISO JAR NRG TAR and many other archive formats for free.","Ivan Zahariev","2022-08-30T11:44:49.0000000","2022-08-30T11:44:49.0000000","True","0","0","0","0","0","Applications","Available","6146448","False","PmpAppId:01e90925-bef2-4e3c-a567-cdf605e3a1d6"
"f1b395ae-9d0d-4423-928b-abd708ceed7e","Microsoft Edge 104.0.1293.63 (x64)","World-class performance with more privacy more productivity and more value while you browse.","Microsoft Corporation","2022-08-23T10:53:40.0000000","2022-08-23T10:53:40.0000000","False","0","0","0","0","0","Applications","","135587168","False","PmpAppId:11b68243-73de-4d65-88c5-cba27fceacfe"
"94e49bf9-a635-4b60-ae63-71a9fe1abdf4","Microsoft Edge 104.0.1293.63 (x86)","World-class performance with more privacy more productivity and more value while you browse.","Microsoft Corporation","2022-08-23T10:52:17.0000000","2022-08-23T10:52:17.0000000","False","0","0","0","0","0","Applications","","126014144","False","PmpAppId:33c6f739-4d1c-4376-af2c-ea994e8af046"
"3d76dda5-0fbb-4977-b506-17dc3c2fa501","Microsoft Edge 104.0.1293.70 (x64)","World-class performance with more privacy more productivity and more value while you browse.","Microsoft Corporation","2022-08-30T11:48:02.0000000","2022-08-30T11:48:42.0000000","True","0","0","0","0","0","Applications","Available","135226944","False","PmpAppId:c1da3df4-ce7a-482c-9ade-2ba631a2f048"
"eaf97aff-d833-42bb-828f-8c3565db8b62","Microsoft Edge 104.0.1293.70 (x86)","World-class performance with more privacy more productivity and more value while you browse.","Microsoft Corporation","2022-08-30T11:47:11.0000000","2022-08-30T11:47:49.0000000","True","0","0","0","0","0","Applications","Available","125452608","False","PmpAppId:581fd079-2780-45f7-8765-06c06bbee1cf"
"be0914fb-884f-4f0c-beea-1a1577eafbdd","Microsoft Edge WebView2 Runtime 104.0.1293.63 (EXE-x64)","The Microsoft Edge WebView2 control allows you to embed web technologies (HTML CSS and JavaScript) in your native apps. The WebView2 control uses Microsoft Edge (Chromium) as the rendering engine to display the web content in native apps.","Microsoft Corporation","2022-08-23T10:55:01.0000000","2022-08-23T10:55:01.0000000","False","0","0","0","0","0","Applications","","135406592","False","PmpAppId:94613089-3f3d-43b1-9145-5a7ac705c8e7"
"91aedd88-1a07-457c-b283-51818ea1b7b7","Microsoft Edge WebView2 Runtime 104.0.1293.70 (EXE-x64)","The Microsoft Edge WebView2 control allows you to embed web technologies (HTML CSS and JavaScript) in your native apps. The WebView2 control uses Microsoft Edge (Chromium) as the rendering engine to display the web content in native apps.","Microsoft Corporation","2022-08-30T11:48:56.0000000","2022-08-30T11:49:35.0000000","True","0","0","0","0","0","Applications","Available","135046528","False","PmpAppId:f19e7f50-c5f7-4932-b0f1-555a1873d589"
"981cc3f9-7738-4fe6-ae26-d3d9846d815f","Microsoft OneDrive 22.131.0619.0001 (x64)","Help users in your organization store sync and share files in Microsoft 365.","Microsoft Corporation","2022-08-23T10:56:19.0000000","2022-08-23T10:56:19.0000000","False","0","0","0","0","0","Applications","","53047440","False","PmpAppId:02d2a90c-c227-4eea-b88b-29178f6dc369"
"47af6fe2-11ec-4282-a500-1cfa17967818","Microsoft OneDrive 22.131.0619.0001 (x86)","Help users in your organization store sync and share files in Microsoft 365.","Microsoft Corporation","2022-08-23T10:57:09.0000000","2022-08-23T10:57:09.0000000","True","0","0","0","0","0","Applications","","46751056","False","PmpAppId:8951e5cd-1838-4788-b416-76e242b5eebe"
"f5b0e67e-af2f-41a1-8316-289faac6a5e0","Microsoft OneDrive 22.156.0724.0002 (x64)","Help users in your organization store sync and share files in Microsoft 365.","Microsoft Corporation","2022-08-30T11:49:46.0000000","2022-08-30T11:50:21.0000000","True","0","0","0","0","0","Applications","Available","53726304","False","PmpAppId:e0ce4b4f-a0f0-473a-a9ac-93cc864f61bc"
"21a3afe1-53d3-44c3-896b-7bc75cb2bdae","Microsoft OneDrive 22.156.0724.0002 (x86)","Help users in your organization store sync and share files in Microsoft 365.","Microsoft Corporation","2022-08-30T11:50:31.0000000","2022-08-30T11:51:02.0000000","False","0","0","0","0","0","Applications","Available","47530960","False","PmpAppId:046da4fd-4f49-44ca-a35f-f879d52eaf22"
"13fb4f57-78e6-448d-b086-ad5cdc52bc9f","Microsoft Visual Studio Code 1.70.2 (x64)","Visual Studio Code is a source-code editor developed by Microsoft for Windows Linux and macOS. It includes support for debugging embedded Git control and GitHub syntax highlighting intelligent code completion snippets and code refactoring.","Microsoft Corporation","2022-08-23T10:58:52.0000000","2022-08-23T10:58:52.0000000","True","1","0","0","0","0","Applications","Available","83621952","False","PmpAppId:5e2c9e33-f802-4ba9-b5ec-50086e60aa29"
"db021f85-9d26-4986-b847-094a9a955322","Microsoft Visual Studio Code 1.70.2 (x86)","Visual Studio Code is a source-code editor developed by Microsoft for Windows Linux and macOS. It includes support for debugging embedded Git control and GitHub syntax highlighting intelligent code completion snippets and code refactoring.","Microsoft Corporation","2022-08-23T10:58:05.0000000","2022-08-23T10:58:05.0000000","True","0","0","0","0","0","Applications","Available","80018464","False","PmpAppId:2ed9f35d-43f6-4c16-92fa-7617baa5f48d"
"8f899696-793c-44d2-927c-fbccaa5ccea9","Mozilla Firefox 103.0.2 (x64 en-GB)","Mozilla Firefox is a free and open-source web browser developed by the Mozilla Foundation and its subsidiary Mozilla Corporation. Firefox is available for Microsoft Windows macOS Linux BSD illumos and Solaris operating systems. Its sibling Firefox for Android is also available.","Mozilla","2022-08-23T10:59:58.0000000","2022-08-23T10:59:58.0000000","False","0","0","0","0","0","Applications","","57118368","False","PmpAppId:e614d731-2610-4254-a126-57a98baf3a6d"
"ba83438b-52f3-4ebb-8c96-7d7698be6192","Mozilla Firefox 104.0.0 (x64 en-GB)","Mozilla Firefox is a free and open-source web browser developed by the Mozilla Foundation and its subsidiary Mozilla Corporation. Firefox is available for Microsoft Windows macOS Linux BSD illumos and Solaris operating systems. Its sibling Firefox for Android is also available.","Mozilla","2022-08-23T22:50:19.0000000","2022-08-23T22:50:52.0000000","True","0","0","0","0","0","Applications","Available","56746688","False","PmpAppId:ecdc3e3e-8c5b-4a5c-837f-dfffa224c13d"
"c3ab05f6-168b-47c1-a7ee-d336faefa087","Notepad++ 8.4.4 (x64)","Notepad++ is a text editor and source code editor for use with Microsoft Windows. It supports tabbed editing which allows working with multiple open files in a single window. The project's name comes from the C increment operator. Notepad++ is distributed as free software.","Notepad++ Team","2022-08-23T11:00:43.0000000","2022-08-23T11:00:43.0000000","True","1","0","0","0","0","Applications","Available","5709024","False","PmpAppId:c09d76e3-79c9-4a36-8219-4b0a80089fc3"
"7fa4be17-6316-4b9b-9882-22f5c11214a0","TreeSize Free 4.6.0 (x64)","TreeSize Free is a free disk space manager for Windows. The software shows you the sizes of folders including all subfolders.","JAM Software","2022-08-30T11:45:24.0000000","2022-08-30T11:45:24.0000000","True","0","0","0","0","0","Applications","Available","12348464","False","PmpAppId:03bcfbf1-2b5b-4a0d-8a71-4c7d280557c3"
"e0ff1b23-3a43-487c-9ad6-dc65ce091323","Update for 1Password 8.8.0.0 (User)","This release contains new features bug fixes & enhancements. https://releases.1password.com/windows/8.7/","AgileBits Inc.","2022-08-23T15:51:13.0000000","2022-08-24T21:13:21.0000000","True","0","0","0","1","0","Updates","Required","116616496","True","PmpUpdateId:fd98e268-93d8-43f1-9eb7-9594d11b772f"
"545532ce-0edd-4f5f-a2af-671f5fe31237","Update for 7-Zip 22.01 (EXE-x64)","UDF support was improved to UDF version 2.60. HFS and APFS support was improved.","Igor Pavlov","2022-08-23T18:53:17.0000000","2022-08-25T00:12:04.0000000","True","0","0","0","2","0","Updates","Required","2222704","True","PmpUpdateId:646990df-c20c-4aba-864f-369f5e465fad"
"5bcd961c-aaa8-4df4-ac86-ca84588ed7d3","Update for 7-Zip 22.01 (EXE-x86)","UDF support was improved to UDF version 2.60. HFS and APFS support was improved.","Igor Pavlov","2022-08-23T17:55:51.0000000","2022-08-24T23:20:52.0000000","True","0","0","0","2","0","Updates","Required","1937424","True","PmpUpdateId:0eb1e880-260b-49da-b173-9a15191b42f3"
"e9186d98-0cf4-4977-981c-5b76565aab6b","Update for 7-Zip 22.01 (MSI-x64)","UDF support was improved to UDF version 2.60. HFS and APFS support was improved.","Igor Pavlov","2022-08-23T15:48:22.0000000","2022-08-24T20:50:27.0000000","True","0","0","0","2","0","Updates","Required","2522736","True","PmpUpdateId:12020d12-2202-40c5-b911-3f88cd98f056"
"37dcdb87-1f9e-49d6-8b39-3e36c15e679b","Update for 8x8 Work 7.21.4.4 (MSI-x64)","This release contains bug fixes & enhancements. https://support.8x8.com/cloud-phone-service/voice/work-desktop/download-8x8-work-for-desktop","8x8 Inc.","2022-08-23T12:57:41.0000000","2022-08-24T17:49:04.0000000","True","0","0","0","2","0","Updates","Required","140277504","True","PmpUpdateId:623a97c0-b6a3-4bf3-b605-6d66af2e10d2"
"9b8b4f0f-5984-4b8b-a185-7e5575dfad55","Update for Adobe Acrobat DC Update 15.006.30527","This update provides new features security mitigations feature enhancements and bug fixes: CVE-2020-9697; CVE-2020-9714; CVE-2020-9693; CVE-2020-9694; CVE-2020-9696; CVE-2020-9712; CVE-2020-9702; CVE-2020-9703; CVE-2020-9723; CVE-2020-9705; CVE-2020-9706; CVE-2020-9707; CVE-2020-9710; CVE-2020-9716; CVE-2020-9717; CVE-2020-9718; CVE-2020-9719; CVE-2020-9720; CVE-2020-9721; CVE-2020-9698; CVE-2020-9699; CVE-2020-9700; CVE-2020-9701; CVE-2020-9704; CVE-2020-9715; CVE-2020-9722","Adobe Systems Inc.","2022-08-23T13:53:44.0000000","2022-08-24T18:34:56.0000000","True","0","0","0","2","0","Updates","Required","158452096","True","PmpUpdateId:ab41cd51-893b-408d-b29c-7c31c0453266"
"45124e77-0e37-4921-bb52-eaa55ab12e11","Update for Adobe Acrobat DC Update 20.005.30381","This update provides security mitigations and bug fixes: CVE-2022-35665; CVE-2022-35666; CVE-2022-35668; CVE-2022-35670; CVE-2022-35667; CVE-2022-35671; CVE-2022-35678","Adobe Systems Inc.","2022-08-24T08:20:18.0000000","2022-08-25T02:00:07.0000000","True","0","0","0","2","0","Updates","Required","167893840","True","PmpUpdateId:319f6123-4a98-414a-8955-401a65ad348e"
"9f7351af-a3cd-40c4-bd96-6a57d76dec14","Update for Adobe Acrobat DC Update 22.002.20191","This update provides security mitigations and bug fixes: CVE-2022-35665; CVE-2022-35666; CVE-2022-35668; CVE-2022-35670; CVE-2022-35667; CVE-2022-35671; CVE-2022-35678","Adobe Systems Inc.","2022-08-23T19:24:50.0000000","2022-08-25T01:09:33.0000000","True","0","0","0","2","0","Updates","Required","498233440","True","PmpUpdateId:fd201278-4c7e-4ebc-8bb6-f98e61c53d05"
"414f3dd7-9f4d-45d5-bf82-1761d247177a","Update for Adobe Acrobat Reader DC - MUI Update 15.006.30527","This update provides new features security mitigations feature enhancements and bug fixes: CVE-2020-9697; CVE-2020-9714; CVE-2020-9693; CVE-2020-9694; CVE-2020-9696; CVE-2020-9712; CVE-2020-9702; CVE-2020-9703; CVE-2020-9723; CVE-2020-9705; CVE-2020-9706; CVE-2020-9707; CVE-2020-9710; CVE-2020-9716; CVE-2020-9717; CVE-2020-9718; CVE-2020-9719; CVE-2020-9720; CVE-2020-9721; CVE-2020-9698; CVE-2020-9699; CVE-2020-9700; CVE-2020-9701; CVE-2020-9704; CVE-2020-9715; CVE-2020-9722","Adobe Systems Inc.","2022-08-23T11:54:27.0000000","2022-08-24T16:47:10.0000000","True","0","0","0","2","0","Updates","Required","48446512","True","PmpUpdateId:d6cdc9d3-2f6a-4689-9b07-75c194cd378a"
"64c11881-c899-463b-b0ea-ae01321eaabd","Update for Adobe Acrobat Reader DC - MUI Update 17.012.30262","This update provides security mitigations and bug fixes: CVE-2022-35665; CVE-2022-35666; CVE-2022-35668; CVE-2022-35670; CVE-2022-35667; CVE-2022-35671; CVE-2022-35678","Adobe Systems Inc.","2022-08-23T17:10:27.0000000","2022-08-24T22:41:37.0000000","True","0","0","0","2","0","Updates","Required","108212096","True","PmpUpdateId:eb61673b-6125-4a1f-a68a-a8953290ee5a"
"3deb63b4-d156-4907-abf0-d2cd2c392f0b","Update for Adobe Acrobat Reader DC - MUI Update 20.005.30381","This update provides security mitigations and bug fixes: CVE-2022-35665; CVE-2022-35666; CVE-2022-35668; CVE-2022-35670; CVE-2022-35667; CVE-2022-35671; CVE-2022-35678","Adobe Systems Inc.","2022-08-23T16:53:35.0000000","2022-08-24T22:16:25.0000000","True","0","0","0","2","0","Updates","Required","51821488","True","PmpUpdateId:8ef791c5-d550-4590-aead-87c8b34f1023"
"e44beb50-5a5f-4b2c-8858-7362d6057ce6","Update for Adobe Acrobat Reader DC - MUI Update 22.002.20191 (x64)","This update provides security mitigations and bug fixes: CVE-2022-35665; CVE-2022-35666; CVE-2022-35668; CVE-2022-35670; CVE-2022-35667; CVE-2022-35671; CVE-2022-35678","Adobe Systems Inc.","2022-08-23T16:48:58.0000000","2022-08-24T22:13:20.0000000","True","0","0","0","2","0","Updates","Required","161673968","True","PmpUpdateId:af95cf0e-5f60-4777-9ecb-a630643ba21e"
"d316771f-aa00-4c8a-ae17-5f98fe58c62c","Update for Adobe Acrobat Reader DC Continuous Update 22.002.20191 (x64)","This update provides security mitigations and bug fixes: CVE-2022-35665; CVE-2022-35666; CVE-2022-35668; CVE-2022-35670; CVE-2022-35667; CVE-2022-35671; CVE-2022-35678","Adobe Systems Inc.","2022-08-23T11:33:20.0000000","2022-08-24T16:20:06.0000000","True","0","0","0","2","0","Updates","Required","209267008","True","PmpUpdateId:05450fc8-74d2-4173-9500-a2e44c585c5b"
"81cf6258-74d3-46fc-8609-62b62a488ac2","Update for Adobe AIR 33.1.1.821","This release contains new features bug fixes & enhancements.","HARMAN International","2022-08-23T18:34:07.0000000","2022-08-24T23:58:48.0000000","True","0","0","0","2","0","Updates","Required","8078288","True","PmpUpdateId:4545211b-ae3b-4a64-a1df-973f234f996c"
"fd15ad7b-151d-486b-a6c5-84add5c32948","Update for Adobe Connect 22.7.183.0 (MSI)","Fixed an issue where after updating the desktop application to a recent version severe VoIP latency was seen for some users while screen sharing. Fixed an issue where if room name had '&' then the logged in users were shown a blank screen while entering a room","Adobe Systems Inc.","2022-08-23T15:50:25.0000000","2022-08-24T20:55:24.0000000","True","0","0","0","2","0","Updates","Required","109249072","True","PmpUpdateId:3d388bed-e38e-4ff7-99e9-a70a89610c32"
"90cf4d16-85c8-415d-a9cf-b3ae972a7315","Update for Adobe Lightroom 5.7.1 (x64)","Fix for bugs related to camera support on the Samsung NX1 camera. Camera support for additional new lenses and cameras. ","Adobe Systems Inc.","2022-08-23T12:48:41.0000000","2022-08-24T17:51:58.0000000","True","0","0","0","2","0","Updates","Required","507168960","True","PmpUpdateId:b0e30e5f-7dc6-4794-9c78-08c2cc03336c"
"39926038-8930-4972-a9ef-bdd12df76ed0","Update for Adobe Lightroom 5.7.1 (x86)","Fix for bugs related to camera support on the Samsung NX1 camera. Camera support for additional new lenses and cameras.","Adobe Systems Inc.","2022-08-23T12:53:14.0000000","2022-08-24T18:01:20.0000000","True","0","0","0","2","0","Updates","Required","485901808","True","PmpUpdateId:2c4dbea0-ff96-4113-9ec0-f2d019ae1785"
"a1c54119-9e97-4ae8-bd9a-8ddc96ae42b8","Update for AirServer Universal 5.6.3 (x64)","Fixed remote volume not dropping to 0 on iOS 14. Activation code is no longer shown in the Activation dialog.","App Dynamic","2022-08-23T12:56:57.0000000","2022-08-24T17:49:42.0000000","True","0","0","0","2","0","Updates","Required","14978464","True","PmpUpdateId:4ee9da65-d919-4aa5-9af8-22612faadb1d"
"32d78091-14b1-4a88-8884-4e19cb360779","Update for AirServer Universal 5.6.3 (x86)","Fixed remote volume not dropping to 0 on iOS 14. Activation code is no longer shown in the Activation dialog.","App Dynamic","2022-08-23T12:50:40.0000000","2022-08-24T17:45:50.0000000","True","0","0","0","2","0","Updates","Required","13996576","True","PmpUpdateId:5bf98c24-d91b-46ec-af3b-46f8b8e4eaba"
"4bace826-6f04-4150-85ea-fd5f252d5b72","Update for Airsquirrels Reflector 4 4.0.3.0 (x64)","Released new iPhone 13 and iPad device frames. Updated UI elements for a better user experience on Windows 11. Improved fullscreen mode and device orientation on Windows 11. Fixed an issue that prevented Miracast P2P-compatible devices from connecting to Reflector 4 on Windows 11. Miscellaneous bug fixes","Squirrels LLC","2022-08-24T08:52:33.0000000","2022-08-25T02:31:05.0000000","True","0","0","0","2","0","Updates","Required","95471840","True","PmpUpdateId:781a357f-84a0-4408-a242-e61e0117922e"
"cf0b3434-b69a-4a1a-b673-e5bbcba75f0d","Update for Airsquirrels Reflector 4 4.0.3.0 (x86)","Released new iPhone 13 and iPad device frames. Updated UI elements for a better user experience on Windows 11. Improved fullscreen mode and device orientation on Windows 11. Fixed an issue that prevented Miracast P2P-compatible devices from connecting to Reflector 4 on Windows 11. Miscellaneous bug fixes","Squirrels LLC","2022-08-23T16:54:21.0000000","2022-08-24T22:09:23.0000000","True","0","0","0","2","0","Updates","Required","93073264","True","PmpUpdateId:1a3f1a14-c43b-4fd9-b0c5-de1a942cbb90"
"36d8f16c-f5e1-42ba-a5e4-c97641056e0c","Update for Allway Sync 21.1.5 (x86)","Added support for Implicit/Explicit FTP over TLS (FTPS). Fixed WebDAV engine. Fixed some bugs. Updated language files.","Botkind Inc","2022-08-23T17:40:16.0000000","2022-08-24T23:03:38.0000000","True","0","0","0","2","0","Updates","Required","11418256","True","PmpUpdateId:8fc81222-4ea9-4126-a956-2abefc840ba6"
"21ac01ed-7a26-4445-b89c-047010a57410","Update for Amazon Corretto 11 11.0.16.8 (x64)","This release contains new features bug fixes enhancements & security fixes: CVE-2022-34169; CVE-2022-21541; CVE-2022-21540","Amazon Corretto","2022-08-23T18:42:37.0000000","2022-08-25T00:11:30.0000000","True","0","0","0","2","0","Updates","Required","167600352","True","PmpUpdateId:b251e42e-83d7-4f2c-941e-b34c0b7508ad"
"7a795b07-96c5-41e5-ae76-dec00378b2f5","Update for Amazon Corretto 17 17.0.4.8 (x64)","This release contains new features bug fixes enhancements & security fixes: CVE-2022-34169; CVE-2022-21541; CVE-2022-21540; CVE-2022-21549","Amazon Corretto","2022-08-23T17:17:09.0000000","2022-08-24T22:53:16.0000000","True","0","0","0","2","0","Updates","Required","166124880","True","PmpUpdateId:0e3b420f-3fcd-4282-8c76-30ef34d26440"
"e22addc7-d844-467e-82af-7f4e689885fc","Update for Amazon Corretto 8 1.8.0.342 (x64)","8.342.07.3: Revert '8194154: System property user.dir should not be changed'. This release contains new features bug fixes enhancements & security fixes: CVE-2022-34169; CVE-2022-21541; CVE-2022-21540","Amazon Corretto","2022-08-23T18:23:41.0000000","2022-08-24T23:37:52.0000000","True","0","0","0","2","0","Updates","Required","115883456","True","PmpUpdateId:b34e08c8-6cd8-4658-9437-a774ef571f81"
"6f92ada0-4213-4863-87d9-fdce76b68ecd","Update for Amazon Corretto 8 1.8.0.342 (x86)","8.342.07.3: Revert '8194154: System property user.dir should not be changed'. This release contains new features bug fixes enhancements & security fixes: CVE-2022-34169; CVE-2022-21541; CVE-2022-21540","Amazon Corretto","2022-08-23T17:09:28.0000000","2022-08-24T22:26:57.0000000","True","0","0","0","2","0","Updates","Required","114259184","True","PmpUpdateId:1fae0372-1c5b-4047-8351-66fb0bcb1eae"
"7a9244c3-4fd6-48e3-a0a2-44729247bcea","Update for Amazon Corretto Latest 18.0.2.9 (x64)","This release contains new features bug fixes enhancements & security fixes: CVE-2022-34169; CVE-2022-21541; CVE-2022-21540; CVE-2022-21549","Amazon Corretto","2022-08-23T17:02:48.0000000","2022-08-24T22:28:37.0000000","True","0","0","0","2","0","Updates","Required","166865952","True","PmpUpdateId:e3af24ba-68b4-491b-b8db-48d5bed1952f"
